sentence,label
"/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__getParameter_Servlet_executeBatch_81_bad.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_bad.tmpl.java
*/
/*
 * @description
 *  SQL Injection
 * BadSource: getParameter_Servlet Read data from a querystring using getParameter()
 * GoodSource: A hardcoded string
 * Sinks: executeBatch
 *    GoodSink: Use prepared statement and executeBatch (properly)
 *    BadSink : data concatenated into SQL statement used in executeBatch(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
package testcases._SQL_Injection.s02;

public class _SQL_Injection__getParameter_Servlet_executeBatch_81_bad extends _SQL_Injection__getParameter_Servlet_executeBatch_81_base {

    public void action(String data, HttpServletRequest request, HttpServletResponse response) throws Throwable {
        if (data != null) {
            String[] names = data.split(""-"");
            int successCount = 0;
            Connection dbConnection = null;
            Statement sqlStatement = null;
            try {
                dbConnection = IO.getDBConnection();
                sqlStatement = dbConnection.createStatement();
                for (int i = 0; i < names.length; i++) {
                    /* POTENTIAL FLAW: data concatenated into SQL statement used in executeBatch(), which could result in SQL Injection */
                    sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");
                }
                int[] resultsArray = sqlStatement.executeBatch();
                for (int i = 0; i < names.length; i++) {
                    if (resultsArray[i] > 0) {
                        successCount++;
                    }
                }
                IO.writeLine(""Succeeded in "" + successCount + "" out of "" + names.length + "" queries."");
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error getting database connection"", exceptSql);
            } finally {
                try {
                    if (sqlStatement != null) {
                        sqlStatement.close();
                    }
                } catch (SQLException exceptSql) {
                    IO.logger.log(Level.WARNING, ""Error closing Statament"", exceptSql);
                }
                try {
                    if (dbConnection != null) {
                        dbConnection.close();
                    }
                } catch (SQLException exceptSql) {
                    IO.logger.log(Level.WARNING, ""Error closing Connection"", exceptSql);
                }
            }
        }
    }
}
",CWE89
"/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__getCookies_Servlet_prepareStatement_81_bad.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_bad.tmpl.java
*/
/*
 * @description
 *  SQL Injection
 * BadSource: getCookies_Servlet Read data from the first cookie using getCookies()
 * GoodSource: A hardcoded string
 * Sinks: prepareStatement
 *    GoodSink: Use prepared statement and execute (properly)
 *    BadSink : data concatenated into SQL statement used in prepareStatement() call, which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
package testcases._SQL_Injection.s02;

public class _SQL_Injection__getCookies_Servlet_prepareStatement_81_bad extends _SQL_Injection__getCookies_Servlet_prepareStatement_81_base {

    public void action(String data, HttpServletRequest request, HttpServletResponse response) throws Throwable {
        Connection dbConnection = null;
        PreparedStatement sqlStatement = null;
        try {
            /* POTENTIAL FLAW: data concatenated into SQL statement used in prepareStatement() call, which could result in SQL Injection */
            dbConnection = IO.getDBConnection();
            sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='"" + data + ""'"");
            Boolean result = sqlStatement.execute();
            if (result) {
                IO.writeLine(""Name, "" + data + "", updated successfully"");
            } else {
                IO.writeLine(""Unable to update records for user: "" + data);
            }
        } catch (SQLException exceptSql) {
            IO.logger.log(Level.WARNING, ""Error getting database connection"", exceptSql);
        } finally {
            try {
                if (sqlStatement != null) {
                    sqlStatement.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing PreparedStatement"", exceptSql);
            }
            try {
                if (dbConnection != null) {
                    dbConnection.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Connection"", exceptSql);
            }
        }
    }
}
",CWE89
"/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__getCookies_Servlet_execute_81_bad.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_bad.tmpl.java
*/
/*
 * @description
 *  SQL Injection
 * BadSource: getCookies_Servlet Read data from the first cookie using getCookies()
 * GoodSource: A hardcoded string
 * Sinks: execute
 *    GoodSink: Use prepared statement and execute (properly)
 *    BadSink : data concatenated into SQL statement used in execute(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
package testcases._SQL_Injection.s02;

public class _SQL_Injection__getCookies_Servlet_execute_81_bad extends _SQL_Injection__getCookies_Servlet_execute_81_base {

    public void action(String data, HttpServletRequest request, HttpServletResponse response) throws Throwable {
        Connection dbConnection = null;
        Statement sqlStatement = null;
        try {
            dbConnection = IO.getDBConnection();
            sqlStatement = dbConnection.createStatement();
            /* POTENTIAL FLAW: data concatenated into SQL statement used in execute(), which could result in SQL Injection */
            Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='"" + data + ""'"");
            if (result) {
                IO.writeLine(""Name, "" + data + "", updated successfully"");
            } else {
                IO.writeLine(""Unable to update records for user: "" + data);
            }
        } catch (SQLException exceptSql) {
            IO.logger.log(Level.WARNING, ""Error getting database connection"", exceptSql);
        } finally {
            try {
                if (sqlStatement != null) {
                    sqlStatement.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Statement"", exceptSql);
            }
            try {
                if (dbConnection != null) {
                    dbConnection.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Connection"", exceptSql);
            }
        }
    }
}
",CWE89
"/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__File_executeBatch_81_bad.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_bad.tmpl.java
*/
/*
 * @description
 *  SQL Injection
 * BadSource: File Read data from file (named c:\data.txt)
 * GoodSource: A hardcoded string
 * Sinks: executeBatch
 *    GoodSink: Use prepared statement and executeBatch (properly)
 *    BadSink : data concatenated into SQL statement used in executeBatch(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
package testcases._SQL_Injection.s02;

public class _SQL_Injection__File_executeBatch_81_bad extends _SQL_Injection__File_executeBatch_81_base {

    public void action(String data) throws Throwable {
        if (data != null) {
            String[] names = data.split(""-"");
            int successCount = 0;
            Connection dbConnection = null;
            Statement sqlStatement = null;
            try {
                dbConnection = IO.getDBConnection();
                sqlStatement = dbConnection.createStatement();
                for (int i = 0; i < names.length; i++) {
                    /* POTENTIAL FLAW: data concatenated into SQL statement used in executeBatch(), which could result in SQL Injection */
                    sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");
                }
                int[] resultsArray = sqlStatement.executeBatch();
                for (int i = 0; i < names.length; i++) {
                    if (resultsArray[i] > 0) {
                        successCount++;
                    }
                }
                IO.writeLine(""Succeeded in "" + successCount + "" out of "" + names.length + "" queries."");
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error getting database connection"", exceptSql);
            } finally {
                try {
                    if (sqlStatement != null) {
                        sqlStatement.close();
                    }
                } catch (SQLException exceptSql) {
                    IO.logger.log(Level.WARNING, ""Error closing Statament"", exceptSql);
                }
                try {
                    if (dbConnection != null) {
                        dbConnection.close();
                    }
                } catch (SQLException exceptSql) {
                    IO.logger.log(Level.WARNING, ""Error closing Connection"", exceptSql);
                }
            }
        }
    }
}
",CWE89
"/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__Environment_execute_81_bad.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_bad.tmpl.java
*/
/*
 * @description
 *  SQL Injection
 * BadSource: Environment Read data from an environment variable
 * GoodSource: A hardcoded string
 * Sinks: execute
 *    GoodSink: Use prepared statement and execute (properly)
 *    BadSink : data concatenated into SQL statement used in execute(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
package testcases._SQL_Injection.s02;

public class _SQL_Injection__Environment_execute_81_bad extends _SQL_Injection__Environment_execute_81_base {

    public void action(String data) throws Throwable {
        Connection dbConnection = null;
        Statement sqlStatement = null;
        try {
            dbConnection = IO.getDBConnection();
            sqlStatement = dbConnection.createStatement();
            /* POTENTIAL FLAW: data concatenated into SQL statement used in execute(), which could result in SQL Injection */
            Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='"" + data + ""'"");
            if (result) {
                IO.writeLine(""Name, "" + data + "", updated successfully"");
            } else {
                IO.writeLine(""Unable to update records for user: "" + data);
            }
        } catch (SQLException exceptSql) {
            IO.logger.log(Level.WARNING, ""Error getting database connection"", exceptSql);
        } finally {
            try {
                if (sqlStatement != null) {
                    sqlStatement.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Statement"", exceptSql);
            }
            try {
                if (dbConnection != null) {
                    dbConnection.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Connection"", exceptSql);
            }
        }
    }
}
",CWE89
"/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__getCookies_Servlet_executeUpdate_81_bad.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_bad.tmpl.java
*/
/*
 * @description
 *  SQL Injection
 * BadSource: getCookies_Servlet Read data from the first cookie using getCookies()
 * GoodSource: A hardcoded string
 * Sinks: executeUpdate
 *    GoodSink: Use prepared statement and executeUpdate (properly)
 *    BadSink : data concatenated into SQL statement used in executeUpdate(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
package testcases._SQL_Injection.s02;

public class _SQL_Injection__getCookies_Servlet_executeUpdate_81_bad extends _SQL_Injection__getCookies_Servlet_executeUpdate_81_base {

    public void action(String data, HttpServletRequest request, HttpServletResponse response) throws Throwable {
        Connection dbConnection = null;
        Statement sqlStatement = null;
        try {
            dbConnection = IO.getDBConnection();
            sqlStatement = dbConnection.createStatement();
            /* POTENTIAL FLAW: data concatenated into SQL statement used in executeUpdate(), which could result in SQL Injection */
            int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='"" + data + ""'"");
            IO.writeLine(""Updated "" + rowCount + "" rows successfully."");
        } catch (SQLException exceptSql) {
            IO.logger.log(Level.WARNING, ""Error getting database connection"", exceptSql);
        } finally {
            try {
                if (sqlStatement != null) {
                    sqlStatement.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Statement"", exceptSql);
            }
            try {
                if (dbConnection != null) {
                    dbConnection.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Connection"", exceptSql);
            }
        }
    }
}
",CWE89
"/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__Environment_executeUpdate_81_bad.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_bad.tmpl.java
*/
/*
 * @description
 *  SQL Injection
 * BadSource: Environment Read data from an environment variable
 * GoodSource: A hardcoded string
 * Sinks: executeUpdate
 *    GoodSink: Use prepared statement and executeUpdate (properly)
 *    BadSink : data concatenated into SQL statement used in executeUpdate(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
package testcases._SQL_Injection.s02;

public class _SQL_Injection__Environment_executeUpdate_81_bad extends _SQL_Injection__Environment_executeUpdate_81_base {

    public void action(String data) throws Throwable {
        Connection dbConnection = null;
        Statement sqlStatement = null;
        try {
            dbConnection = IO.getDBConnection();
            sqlStatement = dbConnection.createStatement();
            /* POTENTIAL FLAW: data concatenated into SQL statement used in executeUpdate(), which could result in SQL Injection */
            int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='"" + data + ""'"");
            IO.writeLine(""Updated "" + rowCount + "" rows successfully."");
        } catch (SQLException exceptSql) {
            IO.logger.log(Level.WARNING, ""Error getting database connection"", exceptSql);
        } finally {
            try {
                if (sqlStatement != null) {
                    sqlStatement.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Statement"", exceptSql);
            }
            try {
                if (dbConnection != null) {
                    dbConnection.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Connection"", exceptSql);
            }
        }
    }
}
",CWE89
"/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__getCookies_Servlet_executeQuery_81_bad.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_bad.tmpl.java
*/
/*
 * @description
 *  SQL Injection
 * BadSource: getCookies_Servlet Read data from the first cookie using getCookies()
 * GoodSource: A hardcoded string
 * Sinks: executeQuery
 *    GoodSink: Use prepared statement and executeQuery (properly)
 *    BadSink : data concatenated into SQL statement used in executeQuery(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
package testcases._SQL_Injection.s02;

public class _SQL_Injection__getCookies_Servlet_executeQuery_81_bad extends _SQL_Injection__getCookies_Servlet_executeQuery_81_base {

    public void action(String data, HttpServletRequest request, HttpServletResponse response) throws Throwable {
        Connection dbConnection = null;
        Statement sqlStatement = null;
        ResultSet resultSet = null;
        try {
            dbConnection = IO.getDBConnection();
            sqlStatement = dbConnection.createStatement();
            /* POTENTIAL FLAW: data concatenated into SQL statement used in executeQuery(), which could result in SQL Injection */
            resultSet = sqlStatement.executeQuery(""select * from users where name='"" + data + ""'"");
            IO.writeLine(resultSet.getRow());
            /* Use ResultSet in some way */
        } catch (SQLException exceptSql) {
            IO.logger.log(Level.WARNING, ""Error getting database connection"", exceptSql);
        } finally {
            try {
                if (resultSet != null) {
                    resultSet.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing ResultSet"", exceptSql);
            }
            try {
                if (sqlStatement != null) {
                    sqlStatement.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Statement"", exceptSql);
            }
            try {
                if (dbConnection != null) {
                    dbConnection.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Connection"", exceptSql);
            }
        }
    }
}
",CWE89
"/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__Environment_prepareStatement_81_bad.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_bad.tmpl.java
*/
/*
 * @description
 *  SQL Injection
 * BadSource: Environment Read data from an environment variable
 * GoodSource: A hardcoded string
 * Sinks: prepareStatement
 *    GoodSink: Use prepared statement and execute (properly)
 *    BadSink : data concatenated into SQL statement used in prepareStatement() call, which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
package testcases._SQL_Injection.s02;

public class _SQL_Injection__Environment_prepareStatement_81_bad extends _SQL_Injection__Environment_prepareStatement_81_base {

    public void action(String data) throws Throwable {
        Connection dbConnection = null;
        PreparedStatement sqlStatement = null;
        try {
            /* POTENTIAL FLAW: data concatenated into SQL statement used in prepareStatement() call, which could result in SQL Injection */
            dbConnection = IO.getDBConnection();
            sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='"" + data + ""'"");
            Boolean result = sqlStatement.execute();
            if (result) {
                IO.writeLine(""Name, "" + data + "", updated successfully"");
            } else {
                IO.writeLine(""Unable to update records for user: "" + data);
            }
        } catch (SQLException exceptSql) {
            IO.logger.log(Level.WARNING, ""Error getting database connection"", exceptSql);
        } finally {
            try {
                if (sqlStatement != null) {
                    sqlStatement.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing PreparedStatement"", exceptSql);
            }
            try {
                if (dbConnection != null) {
                    dbConnection.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Connection"", exceptSql);
            }
        }
    }
}
",CWE89
"/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__console_readLine_executeQuery_81_bad.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_bad.tmpl.java
*/
/*
 * @description
 *  SQL Injection
 * BadSource: console_readLine Read data from the console using readLine()
 * GoodSource: A hardcoded string
 * Sinks: executeQuery
 *    GoodSink: Use prepared statement and executeQuery (properly)
 *    BadSink : data concatenated into SQL statement used in executeQuery(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
package testcases._SQL_Injection.s01;

public class _SQL_Injection__console_readLine_executeQuery_81_bad extends _SQL_Injection__console_readLine_executeQuery_81_base {

    public void action(String data) throws Throwable {
        Connection dbConnection = null;
        Statement sqlStatement = null;
        ResultSet resultSet = null;
        try {
            dbConnection = IO.getDBConnection();
            sqlStatement = dbConnection.createStatement();
            /* POTENTIAL FLAW: data concatenated into SQL statement used in executeQuery(), which could result in SQL Injection */
            resultSet = sqlStatement.executeQuery(""select * from users where name='"" + data + ""'"");
            IO.writeLine(resultSet.getRow());
            /* Use ResultSet in some way */
        } catch (SQLException exceptSql) {
            IO.logger.log(Level.WARNING, ""Error getting database connection"", exceptSql);
        } finally {
            try {
                if (resultSet != null) {
                    resultSet.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing ResultSet"", exceptSql);
            }
            try {
                if (sqlStatement != null) {
                    sqlStatement.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Statement"", exceptSql);
            }
            try {
                if (dbConnection != null) {
                    dbConnection.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Connection"", exceptSql);
            }
        }
    }
}
",CWE89
"/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__console_readLine_execute_81_bad.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_bad.tmpl.java
*/
/*
 * @description
 *  SQL Injection
 * BadSource: console_readLine Read data from the console using readLine()
 * GoodSource: A hardcoded string
 * Sinks: execute
 *    GoodSink: Use prepared statement and execute (properly)
 *    BadSink : data concatenated into SQL statement used in execute(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
package testcases._SQL_Injection.s01;

public class _SQL_Injection__console_readLine_execute_81_bad extends _SQL_Injection__console_readLine_execute_81_base {

    public void action(String data) throws Throwable {
        Connection dbConnection = null;
        Statement sqlStatement = null;
        try {
            dbConnection = IO.getDBConnection();
            sqlStatement = dbConnection.createStatement();
            /* POTENTIAL FLAW: data concatenated into SQL statement used in execute(), which could result in SQL Injection */
            Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='"" + data + ""'"");
            if (result) {
                IO.writeLine(""Name, "" + data + "", updated successfully"");
            } else {
                IO.writeLine(""Unable to update records for user: "" + data);
            }
        } catch (SQLException exceptSql) {
            IO.logger.log(Level.WARNING, ""Error getting database connection"", exceptSql);
        } finally {
            try {
                if (sqlStatement != null) {
                    sqlStatement.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Statement"", exceptSql);
            }
            try {
                if (dbConnection != null) {
                    dbConnection.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Connection"", exceptSql);
            }
        }
    }
}
",CWE89
"/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__database_execute_81_bad.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_bad.tmpl.java
*/
/*
 * @description
 *  SQL Injection
 * BadSource: database Read data from a database
 * GoodSource: A hardcoded string
 * Sinks: execute
 *    GoodSink: Use prepared statement and execute (properly)
 *    BadSink : data concatenated into SQL statement used in execute(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
package testcases._SQL_Injection.s01;

public class _SQL_Injection__database_execute_81_bad extends _SQL_Injection__database_execute_81_base {

    public void action(String data) throws Throwable {
        Connection dbConnection = null;
        Statement sqlStatement = null;
        try {
            dbConnection = IO.getDBConnection();
            sqlStatement = dbConnection.createStatement();
            /* POTENTIAL FLAW: data concatenated into SQL statement used in execute(), which could result in SQL Injection */
            Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='"" + data + ""'"");
            if (result) {
                IO.writeLine(""Name, "" + data + "", updated successfully"");
            } else {
                IO.writeLine(""Unable to update records for user: "" + data);
            }
        } catch (SQLException exceptSql) {
            IO.logger.log(Level.WARNING, ""Error getting database connection"", exceptSql);
        } finally {
            try {
                if (sqlStatement != null) {
                    sqlStatement.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Statement"", exceptSql);
            }
            try {
                if (dbConnection != null) {
                    dbConnection.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Connection"", exceptSql);
            }
        }
    }
}
",CWE89
"/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__console_readLine_executeUpdate_81_bad.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_bad.tmpl.java
*/
/*
 * @description
 *  SQL Injection
 * BadSource: console_readLine Read data from the console using readLine()
 * GoodSource: A hardcoded string
 * Sinks: executeUpdate
 *    GoodSink: Use prepared statement and executeUpdate (properly)
 *    BadSink : data concatenated into SQL statement used in executeUpdate(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
package testcases._SQL_Injection.s01;

public class _SQL_Injection__console_readLine_executeUpdate_81_bad extends _SQL_Injection__console_readLine_executeUpdate_81_base {

    public void action(String data) throws Throwable {
        Connection dbConnection = null;
        Statement sqlStatement = null;
        try {
            dbConnection = IO.getDBConnection();
            sqlStatement = dbConnection.createStatement();
            /* POTENTIAL FLAW: data concatenated into SQL statement used in executeUpdate(), which could result in SQL Injection */
            int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='"" + data + ""'"");
            IO.writeLine(""Updated "" + rowCount + "" rows successfully."");
        } catch (SQLException exceptSql) {
            IO.logger.log(Level.WARNING, ""Error getting database connection"", exceptSql);
        } finally {
            try {
                if (sqlStatement != null) {
                    sqlStatement.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Statement"", exceptSql);
            }
            try {
                if (dbConnection != null) {
                    dbConnection.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Connection"", exceptSql);
            }
        }
    }
}
",CWE89
"/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__Environment_executeBatch_81_bad.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_bad.tmpl.java
*/
/*
 * @description
 *  SQL Injection
 * BadSource: Environment Read data from an environment variable
 * GoodSource: A hardcoded string
 * Sinks: executeBatch
 *    GoodSink: Use prepared statement and executeBatch (properly)
 *    BadSink : data concatenated into SQL statement used in executeBatch(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
package testcases._SQL_Injection.s01;

public class _SQL_Injection__Environment_executeBatch_81_bad extends _SQL_Injection__Environment_executeBatch_81_base {

    public void action(String data) throws Throwable {
        if (data != null) {
            String[] names = data.split(""-"");
            int successCount = 0;
            Connection dbConnection = null;
            Statement sqlStatement = null;
            try {
                dbConnection = IO.getDBConnection();
                sqlStatement = dbConnection.createStatement();
                for (int i = 0; i < names.length; i++) {
                    /* POTENTIAL FLAW: data concatenated into SQL statement used in executeBatch(), which could result in SQL Injection */
                    sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");
                }
                int[] resultsArray = sqlStatement.executeBatch();
                for (int i = 0; i < names.length; i++) {
                    if (resultsArray[i] > 0) {
                        successCount++;
                    }
                }
                IO.writeLine(""Succeeded in "" + successCount + "" out of "" + names.length + "" queries."");
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error getting database connection"", exceptSql);
            } finally {
                try {
                    if (sqlStatement != null) {
                        sqlStatement.close();
                    }
                } catch (SQLException exceptSql) {
                    IO.logger.log(Level.WARNING, ""Error closing Statament"", exceptSql);
                }
                try {
                    if (dbConnection != null) {
                        dbConnection.close();
                    }
                } catch (SQLException exceptSql) {
                    IO.logger.log(Level.WARNING, ""Error closing Connection"", exceptSql);
                }
            }
        }
    }
}
",CWE89
"/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__console_readLine_prepareStatement_81_bad.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_bad.tmpl.java
*/
/*
 * @description
 *  SQL Injection
 * BadSource: console_readLine Read data from the console using readLine()
 * GoodSource: A hardcoded string
 * Sinks: prepareStatement
 *    GoodSink: Use prepared statement and execute (properly)
 *    BadSink : data concatenated into SQL statement used in prepareStatement() call, which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
package testcases._SQL_Injection.s01;

public class _SQL_Injection__console_readLine_prepareStatement_81_bad extends _SQL_Injection__console_readLine_prepareStatement_81_base {

    public void action(String data) throws Throwable {
        Connection dbConnection = null;
        PreparedStatement sqlStatement = null;
        try {
            /* POTENTIAL FLAW: data concatenated into SQL statement used in prepareStatement() call, which could result in SQL Injection */
            dbConnection = IO.getDBConnection();
            sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='"" + data + ""'"");
            Boolean result = sqlStatement.execute();
            if (result) {
                IO.writeLine(""Name, "" + data + "", updated successfully"");
            } else {
                IO.writeLine(""Unable to update records for user: "" + data);
            }
        } catch (SQLException exceptSql) {
            IO.logger.log(Level.WARNING, ""Error getting database connection"", exceptSql);
        } finally {
            try {
                if (sqlStatement != null) {
                    sqlStatement.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing PreparedStatement"", exceptSql);
            }
            try {
                if (dbConnection != null) {
                    dbConnection.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Connection"", exceptSql);
            }
        }
    }
}
",CWE89
"/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__connect_tcp_prepareStatement_81_bad.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_bad.tmpl.java
*/
/*
 * @description
 *  SQL Injection
 * BadSource: connect_tcp Read data using an outbound tcp connection
 * GoodSource: A hardcoded string
 * Sinks: prepareStatement
 *    GoodSink: Use prepared statement and execute (properly)
 *    BadSink : data concatenated into SQL statement used in prepareStatement() call, which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
package testcases._SQL_Injection.s01;

public class _SQL_Injection__connect_tcp_prepareStatement_81_bad extends _SQL_Injection__connect_tcp_prepareStatement_81_base {

    public void action(String data) throws Throwable {
        Connection dbConnection = null;
        PreparedStatement sqlStatement = null;
        try {
            /* POTENTIAL FLAW: data concatenated into SQL statement used in prepareStatement() call, which could result in SQL Injection */
            dbConnection = IO.getDBConnection();
            sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='"" + data + ""'"");
            Boolean result = sqlStatement.execute();
            if (result) {
                IO.writeLine(""Name, "" + data + "", updated successfully"");
            } else {
                IO.writeLine(""Unable to update records for user: "" + data);
            }
        } catch (SQLException exceptSql) {
            IO.logger.log(Level.WARNING, ""Error getting database connection"", exceptSql);
        } finally {
            try {
                if (sqlStatement != null) {
                    sqlStatement.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing PreparedStatement"", exceptSql);
            }
            try {
                if (dbConnection != null) {
                    dbConnection.close();
                }
            } catch (SQLException exceptSql) {
                IO.logger.log(Level.WARNING, ""Error closing Connection"", exceptSql);
            }
        }
    }
}
",CWE89
